date,equity
2025-09-04,703.262003216901
2025-09-05,702.2068635226407
2025-09-06,706.3977396609628
2025-09-07,702.4168916252411
2025-09-08,700.241806797181
2025-09-09,700.3916100815488
2025-09-10,706.5900700101481
2025-09-11,721.850181229442
2025-09-12,760.9318651404736
2025-09-13,753.6903593187756
2025-09-14,742.5537903714857
2025-09-15,755.2459815909461
2025-09-16,758.8117859619083
2025-09-17,745.1395750226213
2025-09-18,745.5711131177382
2025-09-19,761.7018158377616
2025-09-20,759.8615009059235
2025-09-21,764.8782237977313
2025-09-22,805.167596762718
2025-09-23,811.2281571791115
2025-09-24,813.1797208192892
2025-09-25,859.417772047727
2025-09-26,832.2469180326813
2025-09-27,835.0409234040909
2025-09-28,815.1244749299885
2025-09-29,802.8220305796942
2025-09-30,814.397834790178
2025-10-01,778.9594168222977
2025-10-02,802.2490655398378
2025-10-03,806.8362593860668
2025-10-04,802.4658448819105
2025-10-05,806.9302691390899
2025-10-06,836.2694579318024
2025-10-07,793.720246739291
2025-10-08,780.7366646666857
2025-10-09,807.639408511238
2025-10-10,894.6838885112994
2025-10-11,915.1585792018476
2025-10-12,823.459302798689
2025-10-13,805.5012972344916
2025-10-14,832.1049404235708
2025-10-15,862.6744496001448
2025-10-16,883.2173605865792
2025-10-17,896.9995374603997
2025-10-18,884.1941929914329
2025-10-19,863.297088287975
2025-10-20,864.1589578627271
2025-10-21,887.2038928334147
2025-10-22,902.4145302088832
2025-10-23,891.7992682284681
2025-10-24,871.8428383275526
2025-10-25,875.8258413826502
2025-10-26,918.9180877022033
2025-10-27,910.9394271763297
2025-10-28,881.8922448011067
2025-10-29,865.265937261977
2025-10-30,844.4112030205907
2025-10-31,853.4092127378501
2025-11-01,859.1208295508873
2025-11-02,866.8904864552126
2025-11-03,801.8354214709971
2025-11-04,736.5741821045109
2025-11-05,764.5124570050314
2025-11-06,740.7214868005697
2025-11-07,766.6468351161024
2025-11-08,759.2880866363224
2025-11-09,797.6873966049403
2025-11-10,794.7035779812859
2025-11-11,762.4288508788161
2025-11-12,761.9678391986989
2025-11-13,723.9705898517944
2025-11-14,696.7961581155295
2025-11-15,710.0378209864307
2025-11-16,694.4914597999431
2025-11-17,680.0987595094592
2025-11-18,698.8564021895353
2025-11-19,677.5972592568635
2025-11-20,636.8925960991871
2025-11-21,622.8319939626356
2025-11-22,623.2380343247887
2025-11-23,630.487382116071
2025-11-24,662.6261313491427
2025-11-25,663.7374954058907
2025-11-26,678.6061261751099
2025-11-27,675.7824936515543
2025-11-28,677.6276912928545
2025-11-29,668.9964194742427
2025-11-30,669.0872061603186
2025-12-01,628.3048410909856
2025-12-02,668.4164971396499
2025-12-03,709.4678333817312
2025-12-04,697.3292998831171
2025-12-05,674.0332306148442
2025-12-06,677.3776186937101
2025-12-07,681.8496909133852
2025-12-08,695.3961344645148
2025-12-09,736.9318878302862
2025-12-10,735.7310042782433
2025-12-11,754.3330579850817
2025-12-12,786.5288786437484
2025-12-13,779.6799390521663
2025-12-14,791.4941323431398
2025-12-15,811.7974056167311
2025-12-16,811.7978683377594
2025-12-17,839.7593802811841
2025-12-18,840.6721746294004
2025-12-19,806.8017340014123
2025-12-20,806.7017318603391
2025-12-21,812.8925562314768
2025-12-22,814.0415116485356
2025-12-23,803.0414019193498
2025-12-24,798.4601088640626
2025-12-25,787.6374243172462
2025-12-26,793.347735255806
2025-12-27,799.0803737164293
2025-12-28,796.951067322036
2025-12-29,793.3453038708736
2025-12-30,802.8233429261737
2025-12-31,801.6978673576028
2026-01-01,810.2707949072645
2026-01-02,842.1470338739489
2026-01-03,842.5312278253543
2026-01-04,846.3331353712568
2026-01-05,868.2867169028176
2026-01-06,886.2300740636082
2026-01-07,853.0496588303938
2026-01-08,836.9965886171848
2026-01-09,829.141648107453
